account_id,year_month_run,year_month_won,year_month_upgraded,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved
941039,201611,201603,201611,1,8,Team,Professional,1,2,9,8,2,1,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,2,NULL
941350,201606,201602,201606,1,4,Professional,Enterprise,1,1,66,12,1,3,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,93
941435,201605,201603,201605,1,2,Team,Professional,1,7,238,16,1,1558,3,4,2,14,1,0,1,0,1,0,0,0,0,1,0,296
941507,201605,201603,201605,1,2,Essential,Team,1,1,14,6,1,11,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,0,46
941700,201604,201603,201604,1,1,Essential,Team,1,3,48,6,1,5,4,2,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,113
941726,201605,201603,201605,1,2,Essential,Team,1,1,14,6,1,2,4,1,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,109
942353,201608,201603,201608,1,5,Essential,Team,1,1,52,6,1,0,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,NULL
942408,201611,201603,201611,1,8,Team,Professional,1,6,204,7,7,977,11,4,634,4,1,0,NULL,0,1,0,1,0,1,1,3,636
943422,201609,201602,201609,1,7,Team,Professional,1,3,120,3,1,1844,8,1,287,12,0,0,NULL,0,1,0,0,0,0,1,2,212
943639,201607,201603,201607,1,4,Essential,Professional,2,1,50,6,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,NULL
943811,201609,201604,201609,1,5,Team,Professional,1,4,161,13,2,68,5,4,4,0,1,0,NULL,0,0,0,0,0,1,1,0,3
944152,201606,201605,201606,1,1,Essential,Team,1,1,14,6,1,160,4,1,2,0,1,0,NULL,0,1,0,0,0,0,1,1,2
944576,201604,201603,201604,1,1,Team,Professional,1,1,-11,4,1,141,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,1,218
944787,201611,201608,201611,1,3,Team,Professional,1,1,122,1,3,41,4,1,440,1,1,0,NULL,0,0,0,0,0,1,1,0,239
944820,201605,201602,201605,1,3,Essential,Team,1,1,14,8,1,24,4,1,1,2,0,0,NULL,0,1,0,0,0,NULL,NULL,1,17
944933,201609,201603,201609,1,6,Essential,Team,1,6,46,6,1,365,7,1,1,1,1,0,NULL,0,1,0,0,0,0,1,1,254
944940,201607,201603,201607,1,4,Essential,Team,1,1,33,6,1,4,47,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,3368
945333,201611,201604,201611,1,7,Essential,Team,1,4,64,6,1,3,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,1
946002,201609,201603,201609,1,6,Team,Professional,1,8,154,11,2,121,4,3,5,3,1,0,NULL,0,1,0,1,0,1,1,4,32
946256,201608,201603,201608,1,5,Essential,Team,1,3,-2,6,1,12,10,1,1,0,1,0,NULL,1,0,0,0,0,0,1,0,31
946292,201605,201603,201605,1,2,Essential,Team,1,1,16,6,1,8,22,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,719
946949,201609,201603,201609,1,6,Team,Professional,1,20,680,9,1,6086,9,3,1,3,0,0,NULL,0,1,0,1,0,NULL,NULL,3,4272
947314,201611,201604,201611,1,7,Essential,Team,1,7,-7,6,1,12,4,1,1,4,1,0,NULL,0,1,0,0,0,0,1,1,52
947346,201605,201604,201605,1,1,Team,Professional,1,1,NULL,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,1,NULL
947347,201608,201605,201608,1,3,Team,Professional,1,6,105,10,1,3,4,5,1,1,1,0,NULL,0,0,0,0,0,0,1,4,NULL
947395,201611,201603,201611,1,8,Professional,Enterprise,1,13,716,10,1,7506,4,2,3,25,0,0,1,0,1,1,1,0,1,1,3,1596
947415,201609,201605,201609,1,4,Essential,Team,1,1,1,6,1,984,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,548
947978,201606,201604,201606,1,2,Essential,Team,1,1,14,6,1,22,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,180
948623,201609,201605,201609,1,4,Essential,Team,1,2,82,6,1,2,4,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
948667,201605,201604,201605,1,1,Team,Professional,1,6,NULL,11,7,14904,8,5,519,1,1,1,1,1,1,1,1,0,1,1,7,10563
948678,201606,201603,201606,1,3,Team,Professional,1,2,68,9,2,388,61,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,2,658
948901,201607,201603,201607,1,4,Team,Enterprise,2,1,80,10,2,114,6,1,7,2,1,0,NULL,0,1,0,0,0,0,1,1,11
949140,201605,201604,201605,1,1,Essential,Team,1,2,28,6,1,59,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,61
949350,201604,201603,201604,1,1,Essential,Team,1,3,43,8,1,7,17,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,301
949580,201608,201603,201608,1,5,Essential,Professional,2,4,29,6,1,343,4,1,14,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,122
949605,201606,201605,201606,1,1,Essential,Team,1,1,16,6,1,50,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,53
950108,201608,201604,201608,1,4,Essential,Team,1,1,14,6,1,4,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,0,8
950128,201607,201604,201607,1,3,Team,Professional,1,4,120,6,3,488,35,2,3,0,1,0,NULL,1,1,0,1,0,0,1,1,444
950185,201608,201604,201608,1,4,Essential,Professional,2,1,231,6,1,3,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,0
950223,201605,201604,201605,1,1,Professional,Enterprise,1,5,299,10,1,226,4,4,4,6,1,0,NULL,0,1,0,0,0,0,1,0,42
950472,201610,201608,201610,1,2,Essential,Team,1,1,13,6,1,4,3,1,1,0,1,0,NULL,1,1,0,1,0,0,1,1,4
950521,201607,201604,201607,1,3,Essential,Team,1,1,16,6,1,138,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,42
950638,201604,201603,201604,1,1,Essential,Professional,2,2,39,6,1,14,4,1,1,5,0,0,NULL,1,1,0,0,0,NULL,NULL,1,1
950679,201604,201603,201604,1,1,Professional,Enterprise,1,5,330,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
950694,201607,201603,201607,1,4,Team,Professional,1,7,238,6,1,214,4,2,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,84
950817,201604,201603,201604,1,1,Essential,Team,1,2,24,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,10
950819,201611,201604,201611,1,7,Essential,Team,1,2,28,6,1,0,4,3,2,0,1,0,NULL,0,0,0,0,0,0,1,0,15
950874,201606,201604,201606,1,2,Essential,Team,1,1,14,6,1,9,5,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,6
951269,201605,201604,201605,1,1,Essential,Team,1,1,16,6,1,9,4,4,2,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
951302,201608,201604,201608,1,4,Essential,Team,1,1,16,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,19
951360,201606,201604,201606,1,2,Essential,Team,1,1,16,6,1,24,4,1,1,0,1,0,NULL,1,1,0,0,0,0,1,1,6
951507,201611,201604,201611,1,7,Essential,Team,1,4,64,6,1,3,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,32
951554,201607,201604,201607,1,3,Essential,Team,1,1,14,6,1,156,4,1,1,5,0,0,NULL,0,1,0,0,0,0,1,1,13
951996,201610,201604,201610,1,6,Team,Professional,1,1,30,6,1,47,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,62
952226,201607,201604,201607,1,3,Essential,Team,1,2,32,6,1,48,4,2,1,0,1,0,NULL,0,1,0,0,0,0,1,1,0
952797,201609,201605,201609,1,4,Team,Enterprise,2,1,100,5,1,255,4,1,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,2,1014
952800,201604,201603,201604,1,1,Essential,Team,1,2,28,7,1,25,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,156
953377,201610,201603,201610,1,7,Team,Professional,1,7,210,10,1,4267,4,4,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,2,4998
953392,201608,201605,201608,1,3,Team,Professional,1,5,170,7,1,4,5,7,2,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
953558,201611,201603,201611,1,8,Team,Professional,1,13,0,17,2,26029,198,2,4,3,0,0,NULL,0,1,0,1,0,0,1,2,27502
953717,201605,201604,201605,1,1,Essential,Team,1,3,48,6,1,190,9,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,51
953719,201607,201604,201607,1,3,Essential,Team,1,1,14,6,1,2,4,1,1,0,0,0,NULL,0,0,0,1,0,0,1,0,54
953734,201605,201604,201605,1,1,Essential,Professional,2,1,54,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,7
953845,201607,201603,201607,1,4,Team,Professional,1,10,447,9,1,322,4,5,1,2,0,0,NULL,0,0,0,0,0,NULL,NULL,0,149
953877,201605,201604,201605,1,1,Team,Professional,1,11,374,10,1,542,9,1,1,5,1,0,NULL,0,1,0,0,0,1,1,1,136
954376,201607,201604,201607,1,3,Essential,Team,1,5,89,6,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,7
954416,201608,201604,201608,1,4,Professional,Enterprise,1,2,112,2,4,1162,15,8,2,5,1,0,1,0,1,0,1,0,0,1,4,1156
955199,201609,201608,201609,1,1,Essential,Team,1,7,2,6,1,546,58,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,1,344
955461,201607,201604,201607,1,3,Essential,Professional,2,3,132,6,1,542,4,1,1,0,0,0,NULL,0,1,0,1,0,NULL,NULL,1,168
955522,201606,201605,201606,1,1,Team,Professional,1,3,102,7,1,15,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,39
955552,201606,201604,201606,1,2,Team,Professional,1,2,9,4,2,8492,86,1,1,1,1,0,NULL,0,1,0,0,0,1,1,3,8562
955713,201608,201603,201608,1,5,Professional,Enterprise,1,1,50,7,1,480,4,1,1,17,1,0,NULL,0,1,0,0,0,1,1,1,101
955730,201605,201604,201605,1,1,Essential,Team,1,2,28,6,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,133
955843,201611,201604,201611,1,7,Essential,Team,1,3,NULL,6,1,57,4,2,2,2,1,0,NULL,0,1,0,0,0,0,1,1,13
956380,201605,201604,201605,1,1,Essential,Team,1,1,18,6,1,19,4,1,1,1,0,0,NULL,0,1,0,1,0,NULL,NULL,0,121
956619,201606,201603,201606,1,3,Team,Enterprise,2,10,0,6,1,691,4,3,393,3,0,0,NULL,0,1,0,0,0,NULL,NULL,2,1120
956628,201606,201604,201606,1,2,Professional,Enterprise,1,2,132,3,2,6401,21,1,1,10,0,0,1,0,1,1,1,0,0,1,3,5580
956657,201605,201604,201605,1,1,Essential,Team,1,2,0,6,1,63,4,7,6,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,152
956748,201605,201604,201605,1,1,Essential,Team,1,2,7,6,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,NULL
956780,201610,201604,201610,1,6,Essential,Team,1,4,56,6,1,73,5,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,43
957439,201604,201603,201604,1,1,Team,Professional,1,4,120,7,1,21,4,1,2,2,1,0,NULL,0,0,0,0,0,0,1,0,132
957897,201606,201604,201606,1,2,Essential,Team,1,1,16,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
958009,201610,201604,201610,1,6,Professional,Enterprise,1,2,11,4,2,5,4,4,1,0,0,0,NULL,1,1,0,1,0,0,1,1,88
958206,201609,201604,201609,1,5,Team,Professional,1,3,NULL,1,3,3485,14,5,3,6,1,0,NULL,0,1,0,0,0,1,1,2,444
958582,201605,201604,201605,1,1,Team,Professional,1,3,90,6,4,133,4,3,1,3,0,0,NULL,0,1,0,0,0,1,1,0,294
958617,201606,201604,201606,1,2,Essential,Team,1,1,66,6,1,11,4,2,1,0,0,0,NULL,0,1,0,0,0,0,1,1,NULL
958819,201607,201604,201607,1,3,Essential,Team,1,20,320,6,1,45,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,68
959418,201607,201604,201607,1,3,Essential,Team,1,1,14,6,1,15,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1
959546,201609,201604,201609,1,5,Essential,Team,1,1,16,6,1,3,4,2,1,8,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
959671,201609,201607,201609,1,2,Professional,Enterprise,1,1,66,9,3,14,4,1,1,10,1,0,1,0,1,1,0,0,1,1,6,60
959692,201606,201603,201606,1,3,Professional,Enterprise,1,41,407,16,6,2865,6,16,10,8,1,0,1,1,1,1,0,0,0,1,5,75600
959746,201611,201604,201611,1,7,Essential,Professional,2,2,100,6,1,4,29,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,1588
960228,201606,201603,201606,1,3,Essential,Team,1,1,52,6,1,4,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,14
960430,201607,201604,201607,1,3,Team,Professional,1,1,38,3,1,16,5,1,1,1,0,0,NULL,1,1,0,1,0,NULL,NULL,3,3
960453,201611,201604,201611,1,7,Professional,Enterprise,1,1,37,7,1,599,8,1,221,5,1,0,NULL,0,1,1,1,0,1,1,0,53
960570,201604,201603,201604,1,1,Essential,Team,1,1,14,6,1,2,4,1,1,0,0,0,NULL,0,1,0,1,0,1,1,0,3
960689,201611,201605,201611,1,6,Team,Professional,1,3,102,7,1,0,15,2,1,0,1,0,NULL,0,1,0,0,0,1,1,1,152
960988,201605,201604,201605,1,1,Essential,Team,1,1,66,6,1,2,4,1,1,2,0,0,NULL,0,1,0,0,0,0,1,0,0
961123,201607,201604,201607,1,3,Team,Professional,1,3,43,18,7,246,14,2,5,2,1,0,NULL,0,1,0,1,1,1,1,4,308
961133,201610,201604,201610,1,6,Essential,Team,1,1,41,6,1,601,5,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,418
961311,201609,201603,201609,1,6,Team,Professional,1,3,100,9,1,366,5,2,6,2,1,0,NULL,0,1,0,1,0,1,1,1,32
961362,201605,201603,201605,1,2,Essential,Team,1,3,48,8,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,633
961507,201607,201604,201607,1,3,Essential,Professional,2,3,150,6,1,87,4,1,1,3,0,0,NULL,0,0,0,0,0,NULL,NULL,0,26
961762,201605,201603,201605,1,2,Essential,Team,1,2,32,6,1,5,3,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,154
962104,201611,201603,201611,1,8,Professional,Enterprise,1,15,1325,8,8,68881,150,8,5,17,0,0,1,1,1,1,0,0,1,1,2,262458
962157,201609,201604,201609,1,5,Essential,Team,1,3,48,6,1,4,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,9
962628,201609,201605,201609,1,4,Team,Professional,1,4,48,6,0,812,18,1,2,2,1,0,NULL,0,0,0,0,0,0,1,6,1514
962843,201610,201604,201610,1,6,Professional,Enterprise,1,1,66,3,3,222,4,2,1,0,1,0,NULL,0,1,0,1,0,0,1,0,189
962849,201607,201603,201607,1,4,Team,Professional,1,4,0,6,1,4570,4,1,1,0,0,0,NULL,0,1,0,1,0,NULL,NULL,1,29226
962877,201605,201604,201605,1,1,Essential,Professional,2,2,100,8,1,8,16,1,2,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,123
962900,201607,201603,201607,1,4,Essential,Team,1,4,56,6,1,21,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,15
962922,201611,201603,201611,1,8,Essential,Team,1,7,98,6,1,922,4,1,1,3,0,0,NULL,1,1,0,0,0,NULL,NULL,0,3896
963025,201605,201604,201605,1,1,Essential,Team,1,1,33,6,1,31,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,108
963114,201606,201603,201606,1,3,Essential,Team,1,1,41,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,1
964910,201609,201604,201609,1,5,Essential,Team,1,1,16,6,1,2,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,0
964987,201607,201606,201607,1,1,Essential,Team,1,1,14,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
965333,201604,201603,201604,1,1,Essential,Team,1,1,16,6,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,3
965523,201604,201603,201604,1,1,Team,Professional,1,4,136,7,1,6,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,7
965743,201606,201605,201606,1,1,Team,Professional,1,8,272,7,1,4,4,3,2,0,1,0,NULL,0,1,0,0,0,1,1,2,0
965995,201608,201604,201608,1,4,Essential,Team,1,3,48,6,1,94,4,2,2,0,1,0,NULL,0,1,0,0,0,0,1,1,76
966220,201609,201603,201609,1,6,Regular,Professional,1,7,175,5,1,12741,4,1,1,6,0,0,NULL,0,0,0,0,0,NULL,NULL,0,703
966952,201604,201603,201604,1,1,Essential,Team,1,2,32,7,1,7,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,12
967200,201605,201604,201605,1,1,Essential,Team,1,1,16,6,1,3,5,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,19
967314,201605,201603,201605,1,2,Team,Professional,1,5,170,2,1,288,4,3,2,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,108
967462,201611,201604,201611,1,7,Team,Professional,1,3,102,7,1,68,4,2,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,0,60
967943,201608,201604,201608,1,4,Team,Professional,1,32,-196,4,1,34801,245,4,2,0,0,0,NULL,0,1,0,0,0,0,1,1,18804
968040,201610,201603,201610,1,7,Essential,Team,1,7,110,6,1,539,4,17,1,4,0,0,NULL,0,1,0,0,0,NULL,NULL,0,73
968235,201606,201603,201606,1,3,Professional,Enterprise,1,2,-60,27,4,20949,5,3,1113,3,1,0,1,1,1,1,1,0,1,1,14,231429
968281,201610,201605,201610,1,5,Professional,Enterprise,1,2,3,7,1,751,4,1,2,0,1,0,NULL,1,1,0,1,0,0,1,1,4914
968332,201606,201605,201606,1,1,Essential,Team,1,1,66,6,1,247,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,5
968502,201608,201604,201608,1,4,Team,Professional,1,8,36,6,4,693,13,2,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1335
968503,201611,201604,201611,1,7,Professional,Enterprise,1,3,98,9,2,4,4,1,5,2,1,1,NULL,1,1,1,1,0,1,1,3,NULL
968575,201607,201604,201607,1,3,Essential,Team,1,2,7,6,1,11,0,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,32
969314,201606,201603,201606,1,3,Team,Enterprise,2,1,225,6,1,5893,4,1,1,6,1,0,NULL,0,1,0,0,0,1,1,0,690
969421,201605,201604,201605,1,1,Team,Professional,1,10,300,6,2,124,10,4,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,1,770
969939,201607,201605,201607,1,2,Team,Professional,1,5,170,10,2,86532,4,1,603,3,0,0,NULL,0,1,0,0,0,0,1,1,0
970089,201608,201604,201608,1,4,Professional,Enterprise,1,6,-104,5,1,5,4,2,1,0,1,0,NULL,0,1,0,0,0,0,1,3,144
970282,201605,201604,201605,1,1,Team,Professional,1,5,1,15,1,209,6,5,1,0,1,0,NULL,0,0,0,0,0,0,1,1,35
970346,201605,201604,201605,1,1,Team,Professional,1,1,30,7,1,26,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,12
970761,201609,201604,201609,1,5,Essential,Team,1,1,14,7,1,3141,26,4,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,153
971472,201608,201604,201608,1,4,Professional,Enterprise,1,1,74,7,2,123,4,1,0,1,1,0,NULL,0,1,0,1,0,0,1,3,1743
971476,201608,201605,201608,1,3,Team,Enterprise,2,4,150,7,2,24,6,1,1,0,0,0,NULL,0,1,0,1,0,0,1,2,136
971494,201606,201605,201606,1,1,Essential,Team,1,1,16,6,1,19,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,63
971564,201608,201604,201608,1,4,Team,Professional,1,2,9,7,2,3549,5,1,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,613
971584,201608,201604,201608,1,4,Team,Enterprise,2,1,100,7,1,0,4,1,3,0,1,0,NULL,0,1,0,0,0,1,1,0,4
971806,201604,201603,201604,1,1,Team,Professional,1,7,-131,11,6,199,12,6,148,14,1,0,1,1,1,1,1,0,1,1,5,2880
971965,201608,201605,201608,1,3,Essential,Team,1,2,28,6,1,2936,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,132
972229,201609,201604,201609,1,5,Essential,Professional,2,7,-4,6,1,1001,23,3,1,0,0,0,NULL,0,0,0,0,0,0,1,0,63
972237,201607,201606,201607,1,1,Team,Professional,1,4,77,6,2,716,22,1,1,4,1,0,NULL,0,0,0,0,0,0,1,0,90
972810,201607,201605,201607,1,2,Essential,Professional,2,5,250,6,1,72,4,3,5,0,0,0,NULL,0,1,0,0,0,0,1,0,27
972861,201611,201604,201611,1,7,Professional,Enterprise,1,1,1535,7,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,NULL
973293,201605,201604,201605,1,1,Essential,Team,1,1,41,6,1,3,4,1,1,0,0,0,NULL,0,1,0,1,0,NULL,NULL,1,2
973324,201605,201604,201605,1,1,Essential,Team,1,1,41,6,1,10,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1
973561,201605,201603,201605,1,2,Essential,Professional,2,5,24,8,1,546,93,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,262
973692,201610,201605,201610,1,5,Team,Professional,1,5,52,5,1,277,5,5,2,0,1,0,NULL,0,1,0,1,0,0,1,0,135
973757,201611,201604,201611,1,7,Essential,Team,1,4,-22,6,1,1544,51,1,0,0,1,0,NULL,1,1,0,0,0,0,1,1,5340
973845,201605,201604,201605,1,1,Essential,Team,1,3,48,6,1,30,4,1,2,1,1,0,NULL,0,1,0,1,0,0,1,0,27
973894,201604,201603,201604,1,1,Essential,Team,1,2,NULL,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
974601,201607,201606,201607,1,1,Professional,Enterprise,1,2,111,7,1,143,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,0
974651,201609,201604,201609,1,5,Essential,Professional,2,4,191,6,1,193,0,2,1,3,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
974665,201606,201604,201606,1,2,Essential,Team,1,9,150,6,1,61,17,4,1,4,0,0,NULL,0,1,0,0,0,NULL,NULL,1,33
974792,201611,201604,201611,1,7,Team,Professional,1,23,566,8,0,374,2,11,9,0,1,0,NULL,0,1,0,1,0,0,1,1,519
974827,201606,201605,201606,1,1,Team,Professional,1,4,134,9,3,573,4,1,1,3,0,0,NULL,0,0,0,0,0,NULL,NULL,2,308
974836,201606,201604,201606,1,2,Team,Professional,1,2,103,6,1,29,4,2,1,0,1,0,NULL,0,1,0,0,0,1,1,1,18
974942,201611,201603,201611,1,8,Essential,Team,1,2,28,6,1,269,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,127
975087,201609,201605,201609,1,4,Essential,Team,1,1,16,6,1,105,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,14
975659,201610,201604,201610,1,6,Team,Professional,1,5,130,7,1,80,5,3,4,0,1,0,NULL,0,1,0,1,0,0,1,1,48
975837,201610,201604,201610,1,6,Essential,Team,1,4,64,6,1,31,4,1,15,0,0,0,NULL,0,0,0,0,0,0,1,0,204
975848,201606,201604,201606,1,2,Essential,Team,1,5,77,6,1,116,7,3,2,0,0,0,NULL,1,0,0,1,0,NULL,NULL,0,748
975981,201607,201604,201607,1,3,Team,Professional,1,3,135,11,2,13,5,2,6,0,1,0,NULL,0,1,0,1,0,1,1,1,70
975988,201611,201604,201611,1,7,Essential,Team,1,1,15,6,1,55,15,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,161
976956,201608,201605,201608,1,3,Essential,Team,1,3,15,6,1,1512,4,2,1,0,0,0,NULL,0,1,0,1,0,0,1,1,852
977346,201606,201605,201606,1,1,Professional,Enterprise,1,1,66,7,1,1911,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,672
977958,201607,201605,201607,1,2,Team,Professional,1,4,136,4,2,473,5,1,34,14,1,0,NULL,1,1,0,1,0,1,1,3,228
978197,201606,201604,201606,1,2,Essential,Team,1,1,41,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
978590,201607,201606,201607,1,1,Essential,Team,1,1,16,6,1,4,5,1,1,0,0,0,NULL,0,1,0,1,0,0,1,0,4
978744,201610,201605,201610,1,5,Essential,Team,1,3,48,6,1,895,4,1,2,2,1,0,NULL,0,0,0,0,0,0,1,0,12
978766,201611,201605,201611,1,6,Essential,Team,1,1,37,6,1,1234,42,2,1,1,1,0,NULL,0,1,0,1,0,0,1,1,1302
979074,201607,201604,201607,1,3,Essential,Team,1,3,-9,6,1,263,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,1324
979080,201606,201605,201606,1,1,Essential,Team,1,2,57,6,1,6,1,1,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
979168,201606,201604,201606,1,2,Team,Professional,1,7,0,9,1,246,9,3,1,1,0,0,NULL,0,1,0,0,0,0,1,1,3112
979271,201610,201605,201610,1,5,Essential,Team,1,1,-11,6,1,0,4,1,1,1,0,0,NULL,0,1,0,1,0,1,1,1,0
979486,201609,201605,201609,1,4,Essential,Team,1,5,80,6,1,2,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,99
979578,201610,201605,201610,1,5,Professional,Enterprise,1,2,0,10,1,335,64,1,2,0,0,0,NULL,0,1,0,0,0,0,1,3,264
979676,201609,201605,201609,1,4,Essential,Professional,2,1,50,6,1,3,4,1,1,0,0,0,NULL,1,0,0,1,0,NULL,NULL,0,9
979934,201606,201605,201606,1,1,Team,Enterprise,2,1,225,11,2,757,15,1,0,4,1,0,NULL,0,1,0,1,0,1,1,0,146
980048,201606,201605,201606,1,1,Team,Professional,1,6,180,9,11,922,117,2,2,1,1,0,NULL,0,1,0,0,0,0,1,0,164
980055,201608,201605,201608,1,3,Professional,Enterprise,1,3,198,10,1,2,5,4,8,1,0,0,NULL,0,1,0,0,0,0,1,2,2
980186,201608,201604,201608,1,4,Essential,Team,1,1,14,8,1,678,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,847
980202,201605,201604,201605,1,1,Essential,Team,1,1,116,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,1
980343,201606,201605,201606,1,1,Team,Professional,1,10,340,7,1,7,4,1,1,0,0,0,NULL,0,0,0,0,0,1,1,0,2
980438,201610,201609,201610,1,1,Essential,Team,1,1,14,6,1,4,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,0
