ID,ID,Address,Latitude,Longitude,SalePrice,IsAStudio,Beds,Baths,Size,SizeUnit,LotSize,LotSizeUnit,BuiltInYear,YearOfSale,MonthOfSale,DayOfSale,WeekDayOfSale
124,15085630,"650-652 Broderick St, San Francisco, CA",37776420,-122439479,1.8,False,8.0,2.0,3350.0,sqft,2809.0,sqft,1907.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10997e750>
125,15085696,"532-534 Lyon St, San Francisco, CA",37775802,-122442710,4.5,False,,2.0,2696.0,sqft,3044.0,sqft,1904.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10997e6d0>
126,15085726,"1667C-1667B Fulton St, San Francisco, CA",37775695,-122444175,0.822,False,,2.0,1750.0,sqft,1437.0,sqft,1908.0,2016,1,21,<built-in method weekday of Timestamp object at 0x10997e650>
127,15086718,"1260 Haight St APT 5, San Francisco, CA",37770785,-122443090,1.05,False,2.0,1.0,1082.0,sqft,3438.0,sqft,1928.0,2015,12,3,<built-in method weekday of Timestamp object at 0x10997e5d0>
128,15086964,"1576 Waller St, San Francisco, CA",37768882,-122450080,1.5,False,3.0,1.0,1668.0,sqft,,,1900.0,2016,1,8,<built-in method weekday of Timestamp object at 0x10997e550>
129,15087483,"721 Frederick St, San Francisco, CA",37765465,-122456295,0.725,False,1.0,1.0,590.0,sqft,,,1990.0,2015,12,24,<built-in method weekday of Timestamp object at 0x10997e4d0>
130,15087641,"805-807 Clayton St, San Francisco, CA",37766773,-122448261,2.55,False,,,2950.0,sqft,2495.0,sqft,1910.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10997e450>
131,15087654,"814 Cole St, San Francisco, CA",37766481,-122449790,1.77,False,5.0,2.0,3000.0,sqft,2687.0,sqft,1906.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10997e3d0>
132,15087801,"978 Clayton St, San Francisco, CA",37764210,-122447030,1.8,False,2.0,1.0,1585.0,sqft,,,1924.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10997e350>
133,15088159,"1043-1045 Clayton St, San Francisco, CA",37763286,-122447391,1.21,False,,4.0,5736.0,sqft,,,1974.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10997e2d0>
134,15088460,"4855-4857 17TH St, San Francisco, CA",37761346,-122450034,0.85,False,,2.0,2310.0,sqft,3009.0,sqft,1926.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10997e250>
135,15088722,"520 El Camino Del Mar, San Francisco, CA",37787975,-122488862,6.1,False,6.0,5.5,4840.0,sqft,6926.0,sqft,1926.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10997e1d0>
136,15088769,"80 Mclaren Ave, San Francisco, CA",37786532,-122489620,11.6,False,4.0,5.0,6473.0,sqft,9628.0,sqft,1924.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10997e150>
137,15089097,"78 22nd Ave, San Francisco, CA",37786394,-122481641,4.3,False,4.0,4.5,4017.0,sqft,3001.0,sqft,1907.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10997e0d0>
138,15089098,"22 22nd Ave, San Francisco, CA",37786828,-122481673,4.97,False,5.0,5.0,5610.0,sqft,0.32,ac,1926.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10997e050>
139,15090454,"286 27th Ave, San Francisco, CA",37784078,-122486930,0.95,False,2.0,1.0,1367.0,sqft,,,1924.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10997cf50>
140,15090770,"2730-2732 Clement St, San Francisco, CA",37782092,-122488723,1.2,False,4.0,2.0,3040.0,sqft,2538.0,sqft,1924.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10997ced0>
141,15090783,"326 29th Ave, San Francisco, CA",37783151,-122488922,1.5,False,3.0,1.0,1675.0,sqft,3049.0,sqft,1910.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10997ce50>
142,15090866,"323-325 25TH Ave, San Francisco, CA",37783380,-122485309,1.44,False,2.0,1.0,3130.0,sqft,2996.0,sqft,1923.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10997cdd0>
143,15091143,"262-264 17TH Ave, San Francisco, CA",37783126,-122476032,1.62,False,2.0,1.0,3410.0,sqft,3000.0,sqft,1916.0,2015,11,19,<built-in method weekday of Timestamp object at 0x10997cd50>
144,15091950,"333-337 20TH Ave, San Francisco, CA",37781556,-122479793,1.75,False,4.0,,2600.0,sqft,3000.0,sqft,1907.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10997ccd0>
145,15092065,"455 25th Ave APT 2, San Francisco, CA",37780970,-122485155,1.04,False,3.0,2.0,1287.0,sqft,,,1996.0,2016,1,21,<built-in method weekday of Timestamp object at 0x10997cc50>
146,15092455,"3535 Clement St, San Francisco, CA",37781184,-122497425,1.83,False,4.0,3.0,2500.0,sqft,3886.0,sqft,1919.0,2015,12,8,<built-in method weekday of Timestamp object at 0x10997cbd0>
147,15092620,"3945 Clement St, San Francisco, CA",37781101,-122501742,1.7,False,3.0,2.5,2209.0,sqft,2500.0,sqft,1930.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10997cb50>
148,15092835,"149 Seal Rock Dr, San Francisco, CA",37780446,-122508816,0.7,False,2.0,1.0,1275.0,sqft,2500.0,sqft,1941.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10997cad0>
149,15093047,"554 46th Ave, San Francisco, CA",37778042,-122506661,0.665,False,2.0,1.0,830.0,sqft,644.0,sqft,1900.0,2016,1,12,<built-in method weekday of Timestamp object at 0x10997ca50>
150,15093075,"539 44th Ave, San Francisco, CA",37778322,-122505364,0.9985,False,2.0,1.0,1290.0,sqft,3000.0,sqft,1922.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10997c9d0>
151,15093237,"586-588 42ND Ave, San Francisco, CA",37777620,-122502614,0.74,False,2.0,1.0,864.0,sqft,1438.0,sqft,1945.0,2015,12,24,<built-in method weekday of Timestamp object at 0x10997c950>
152,15093645,"505-507 32ND Ave, San Francisco, CA",37779468,-122492435,1.47,False,,4.0,2376.0,sqft,1437.0,sqft,1958.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10997c8d0>
153,15093664,"591 29th Ave, San Francisco, CA",37778174,-122489141,1.75,False,3.0,2.5,1800.0,sqft,1875.0,sqft,1936.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10997c850>
154,15093745,"591 27th Ave, San Francisco, CA",37778299,-122486969,0.897,False,2.0,1.0,900.0,sqft,1760.0,sqft,1915.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10997c7d0>
155,15093965,"2920 Anza St, San Francisco, CA",37778636,-122479699,0.31,False,4.0,2.0,2102.0,sqft,2666.0,sqft,1920.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10997c750>
156,15094244,"470 12th Ave, San Francisco, CA",37779375,-122470285,1.48,False,2.0,1.5,1630.0,sqft,,,1931.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10997c6d0>
157,15094520,"3701 Geary Blvd # 304, San Francisco, CA",37780939,-122459167,0.7855,False,2.0,2.0,1214.0,sqft,8250.0,sqft,1986.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10997c650>
158,15094548,"528 2nd Ave, San Francisco, CA",37778685,-122459484,1.45,True,,,2810.0,sqft,3049.0,sqft,1906.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10997c5d0>
159,15094694,"539 5th Ave, San Francisco, CA",37778372,-122463348,1.24,False,,1.0,925.0,sqft,3000.0,sqft,1907.0,2015,12,9,<built-in method weekday of Timestamp object at 0x10997c550>
160,15094710,"570-572 6TH Ave, San Francisco, CA",37777803,-122463721,1.7,False,3.0,,2750.0,sqft,3000.0,sqft,1906.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10997c4d0>
161,15095208,"574 18th Ave, San Francisco, CA",37777141,-122476669,1.83,False,3.0,1.5,2050.0,sqft,3000.0,sqft,1916.0,2015,12,3,<built-in method weekday of Timestamp object at 0x10997c450>
162,15095382,"559 21st Ave, San Francisco, CA",37777240,-122480556,1.25,False,2.0,1.0,1400.0,sqft,3001.0,sqft,1918.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10997c3d0>
163,15095541,"3321 Anza St, San Francisco, CA",37777956,-122483984,2.27,False,8.0,6.0,4729.0,sqft,2430.0,sqft,1905.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10997c350>
164,15095745,"654 30th Ave, San Francisco, CA",37776903,-122489545,1.58,False,3.0,1.5,1900.0,sqft,3049.0,sqft,1927.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10997c2d0>
165,15095966,"699 36th Ave APT 408, San Francisco, CA",37775999,-122496550,0.925,False,3.0,3.0,1639.0,sqft,1742.0,sqft,1997.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10997c250>
166,15096484,"716 Great Hwy # 1, San Francisco, CA",37774947,-122510650,0.912,False,3.0,2.0,1600.0,sqft,,,1990.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10997c1d0>
167,15096544,"783 La Playa St # 2, San Francisco, CA",37773690,-122510340,0.535,False,1.0,1.0,667.0,sqft,,,1991.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10997c150>
168,15096577,"739 48th Ave, San Francisco, CA",37774398,-122509364,0.945,False,,2.0,1368.0,sqft,3000.0,sqft,1957.0,2016,1,5,<built-in method weekday of Timestamp object at 0x10997c0d0>
169,15096806,"744 44th Ave, San Francisco, CA",37774487,-122504423,1.23,False,4.0,3.0,2380.0,sqft,4199.0,sqft,1926.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10997c050>
170,15097178,"760 35th Ave, San Francisco, CA",37774688,-122494764,1.81,False,8.0,5.0,3905.0,sqft,3598.0,sqft,1965.0,2015,12,1,<built-in method weekday of Timestamp object at 0x109965f50>
171,15097633,"623 23rd Ave, San Francisco, CA",37775847,-122482595,0.955,False,2.0,1.0,1085.0,sqft,2770.0,sqft,1920.0,2015,12,1,<built-in method weekday of Timestamp object at 0x109965ed0>
172,15097709,"668 23rd Ave, San Francisco, CA",37775173,-122481902,1.12,False,,1.0,1325.0,sqft,2996.0,sqft,1922.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109965e50>
173,15098770,"790 7th Ave APT 104, San Francisco, CA",37773831,-122464603,0.6,False,2.0,1.0,560.0,sqft,,,1981.0,2015,12,22,<built-in method weekday of Timestamp object at 0x109965dd0>
174,15099387,"735 22nd Ave, San Francisco, CA",37773876,-122481388,0.005995,False,4.0,2.0,1800.0,sqft,2996.0,sqft,1921.0,2015,12,14,<built-in method weekday of Timestamp object at 0x109965d50>
175,15099711,"886 30th Ave, San Francisco, CA",37772625,-122489280,1.38,False,2.0,3.0,1990.0,sqft,2375.0,sqft,1929.0,2015,11,12,<built-in method weekday of Timestamp object at 0x109965cd0>
176,15100149,"806 39th Ave, San Francisco, CA",37773556,-122499019,1.05,False,,1.0,1375.0,sqft,2374.0,sqft,1926.0,2015,11,20,<built-in method weekday of Timestamp object at 0x109965c50>
177,15100309,"801 42nd Ave, San Francisco, CA",37773449,-122502803,1.46,False,3.0,3.0,2730.0,sqft,2250.0,sqft,1923.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109965bd0>
178,15100665,"855 La Playa St APT 360, San Francisco, CA",37772199,-122510375,0.75,False,2.0,2.0,1193.0,sqft,,,1982.0,2016,1,20,<built-in method weekday of Timestamp object at 0x109965b50>
179,15100990,"4220 Irving St, San Francisco, CA",37762654,-122503312,1.15,False,3.0,2.0,1675.0,sqft,2495.0,sqft,1950.0,2016,1,21,<built-in method weekday of Timestamp object at 0x109965ad0>
180,15101068,"1223 41st Ave, San Francisco, CA",37763885,-122501124,1.1,False,3.0,2.0,1771.0,sqft,2996.0,sqft,1938.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109965a50>
181,15101712,"1216 28th Ave, San Francisco, CA",37764647,-122486547,2.02,False,5.0,2.5,2666.0,sqft,4791.0,sqft,1924.0,2015,11,18,<built-in method weekday of Timestamp object at 0x1099659d0>
182,15101817,"1246 25th Ave, San Francisco, CA",37764260,-122483293,1.16,False,2.0,2.0,1760.0,sqft,3000.0,sqft,1940.0,2015,12,31,<built-in method weekday of Timestamp object at 0x109965950>
183,15101927,"1271 21st Ave, San Francisco, CA",37764011,-122479634,1.85,True,,,3170.0,sqft,3001.0,sqft,1983.0,2016,1,4,<built-in method weekday of Timestamp object at 0x1099658d0>
184,15101998,"1259 18th Ave, San Francisco, CA",37764358,-122476436,1.5,False,3.0,3.0,2236.0,sqft,3049.0,sqft,1924.0,2015,11,24,<built-in method weekday of Timestamp object at 0x109965850>
185,15102413,"1251 2nd Ave, San Francisco, CA",37765164,-122459097,1.6,False,,3.0,4480.0,sqft,2108.0,sqft,1908.0,2015,12,17,<built-in method weekday of Timestamp object at 0x1099657d0>
186,15102663,"1337-1339 8TH Ave, San Francisco, CA",37763311,-122465518,0.78,False,,3.0,1800.0,sqft,2996.0,sqft,1912.0,2015,12,15,<built-in method weekday of Timestamp object at 0x109965750>
187,15102698,"1310 10th Ave, San Francisco, CA",37763697,-122467077,1.83,False,3.0,3.0,1880.0,sqft,2374.0,sqft,1908.0,2015,11,24,<built-in method weekday of Timestamp object at 0x1099656d0>
188,15102704,"1351 10th Ave, San Francisco, CA",37763010,-122467642,1.67,False,2.0,1.0,1152.0,sqft,2996.0,sqft,1940.0,2015,11,13,<built-in method weekday of Timestamp object at 0x109965650>
189,15102806,"1300 Funston Ave, San Francisco, CA",37763717,-122470365,1.15,False,,2.0,1050.0,sqft,1438.0,sqft,1941.0,2015,12,11,<built-in method weekday of Timestamp object at 0x1099655d0>
190,15102829,"1387 14th Ave, San Francisco, CA",37762208,-122471851,1.66,False,4.0,2.0,1926.0,sqft,2495.0,sqft,1931.0,2016,1,4,<built-in method weekday of Timestamp object at 0x109965550>
191,15103364,"1383 29th Ave, San Francisco, CA",37761563,-122488023,1.18,False,4.0,2.0,1475.0,sqft,2500.0,sqft,1941.0,2015,12,17,<built-in method weekday of Timestamp object at 0x1099654d0>
192,15103435,"1343 31st Ave, San Francisco, CA",37762152,-122490254,1.25,False,3.0,2.0,1886.0,sqft,3000.0,sqft,1934.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109965450>
193,15103440,"1363 31st Ave, San Francisco, CA",37761810,-122490230,1.13,False,3.0,2.0,1822.0,sqft,3000.0,sqft,1940.0,2015,11,10,<built-in method weekday of Timestamp object at 0x1099653d0>
194,15103467,"1300-1302 32ND Ave, San Francisco, CA",37762778,-122490867,1.13,False,,,1680.0,sqft,2375.0,sqft,1944.0,2015,11,11,<built-in method weekday of Timestamp object at 0x109965350>
195,15103472,"3015-3017 Irving St, San Francisco, CA",37762731,-122490325,1.04,False,,2.0,2300.0,sqft,2495.0,sqft,1948.0,2015,12,2,<built-in method weekday of Timestamp object at 0x1099652d0>
196,15103550,"1394-1396 34TH Ave, San Francisco, CA",37761142,-122492858,1.24,False,,2.0,2024.0,sqft,1437.0,sqft,1946.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109965250>
197,15103602,"1394-1396 35TH Ave, San Francisco, CA",37761121,-122493960,1.08,False,,2.0,1700.0,sqft,1738.0,sqft,1944.0,2015,12,8,<built-in method weekday of Timestamp object at 0x1099651d0>
198,15104164,"1440 La Playa St, San Francisco, CA",37759503,-122508756,1.3,False,3.0,2.0,1313.0,sqft,2996.0,sqft,1900.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109965150>
199,15104379,"1466 44th Ave, San Francisco, CA",37759294,-122503370,0.892,False,2.0,1.0,1130.0,sqft,3049.0,sqft,1926.0,2015,11,20,<built-in method weekday of Timestamp object at 0x1099650d0>
200,15104496,"1422 42nd Ave, San Francisco, CA",37760143,-122501274,1.22,False,3.0,1.0,1325.0,sqft,2996.0,sqft,1951.0,2015,11,20,<built-in method weekday of Timestamp object at 0x109965050>
201,15104676,"1475 37th Ave, San Francisco, CA",37759458,-122496532,1.14,False,2.0,1.5,1713.0,sqft,3049.0,sqft,1937.0,2015,12,7,<built-in method weekday of Timestamp object at 0x10997af50>
202,15104925,"1459 31st Ave, San Francisco, CA",37760017,-122490103,1.29,False,4.0,2.0,2281.0,sqft,3001.0,sqft,1937.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10997aed0>
203,15105121,"2338 Kirkham St, San Francisco, CA",37759673,-122486164,0.9,False,2.0,2.5,1305.0,sqft,2613.0,sqft,1946.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10997ae50>
204,15105664,"1444 17th Ave # 101, San Francisco, CA",37760979,-122474469,1.6,False,3.0,3.0,1902.0,sqft,,,1996.0,2016,2,8,<built-in method weekday of Timestamp object at 0x10997add0>
205,15106658,"1527 18th Ave, San Francisco, CA",37759314,-122476084,1.48,False,4.0,3.5,2125.0,sqft,2996.0,sqft,1930.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10997ad50>
206,15106778,"1555 21st Ave, San Francisco, CA",37758688,-122479261,1.1,False,2.0,2.0,1204.0,sqft,3049.0,sqft,1926.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10997acd0>
207,15107313,"1551 32nd Ave, San Francisco, CA",37758242,-122491054,0.3125,False,2.0,1.0,1300.0,sqft,2996.0,sqft,1937.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10997ac50>
208,15107396,"1518 34th Ave, San Francisco, CA",37758722,-122492580,1.35,False,3.0,3.0,1375.0,sqft,3049.0,sqft,1935.0,2015,12,9,<built-in method weekday of Timestamp object at 0x10997abd0>
209,15107419,"1573 34th Ave, San Francisco, CA",37757766,-122493171,1.62,False,3.0,2.0,2400.0,sqft,3300.0,sqft,1933.0,2015,11,19,<built-in method weekday of Timestamp object at 0x10997ab50>
210,15107430,"1578 35th Ave, San Francisco, CA",37757673,-122493580,0.675,False,,2.0,2301.0,sqft,3267.0,sqft,1932.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10997aad0>
211,15107765,"1587 43rd Ave, San Francisco, CA",37757107,-122502756,0.994,False,3.0,4.0,2165.0,sqft,2374.0,sqft,1936.0,2015,12,29,<built-in method weekday of Timestamp object at 0x10997aa50>
212,15107784,"1534 44th Ave, San Francisco, CA",37757978,-122503277,1.28,False,3.0,3.0,1325.0,sqft,3000.0,sqft,1936.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10997a9d0>
213,15107837,"1526 45th Ave, San Francisco, CA",37758060,-122504358,0.925,False,2.0,2.0,1350.0,sqft,3000.0,sqft,1916.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10997a950>
214,15108109,"4116-4118 Moraga St, San Francisco, CA",37755014,-122507015,0.655,False,4.0,,1460.0,sqft,3049.0,sqft,1910.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10997a8d0>
215,15108159,"4036 Moraga St, San Francisco, CA",37755048,-122506217,0.75,False,2.0,1.0,850.0,sqft,2495.0,sqft,1941.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10997a850>
216,15108650,"1618 38th Ave, San Francisco, CA",37756672,-122496738,1.2,False,3.0,1.0,1775.0,sqft,3001.0,sqft,1941.0,2015,12,3,<built-in method weekday of Timestamp object at 0x10997a7d0>
217,15108727,"1667 34th Ave, San Francisco, CA",37756010,-122493047,1.05,False,2.0,1.0,1350.0,sqft,3049.0,sqft,1940.0,2015,12,24,<built-in method weekday of Timestamp object at 0x10997a750>
218,15108819,"2601 Lawton St, San Francisco, CA",37757201,-122490916,1.25,False,3.0,1.0,1450.0,sqft,2178.0,sqft,1942.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10997a6d0>
219,15108913,"1626 32nd Ave, San Francisco, CA",37756819,-122490297,1.43,False,4.0,3.0,2100.0,sqft,3001.0,sqft,1935.0,2016,1,4,<built-in method weekday of Timestamp object at 0x10997a650>
220,15109011,"1630 30th Ave, San Francisco, CA",37756845,-122488146,1.01,False,,1.0,1300.0,sqft,2996.0,sqft,1945.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10997a5d0>
221,15109410,"1622 21st Ave, San Francisco, CA",37757408,-122478512,0.851,False,2.0,1.0,1275.0,sqft,3049.0,sqft,1936.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10997a550>
222,15110595,"1727 34th Ave, San Francisco, CA",37754831,-122492968,1.33,False,3.0,2.0,1845.0,sqft,3001.0,sqft,1940.0,2015,11,23,<built-in method weekday of Timestamp object at 0x10997a4d0>
223,15110823,"1727 29th Ave, San Francisco, CA",37755068,-122487595,1.88,False,4.0,3.5,2580.0,sqft,3001.0,sqft,1939.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10997a450>
224,15111172,"1750 23rd Ave, San Francisco, CA",37754969,-122480493,1.16,False,3.0,3.0,2028.0,sqft,3000.0,sqft,1949.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10997a3d0>
225,15111486,"1700 14th Ave, San Francisco, CA",37756259,-122470752,0.76,False,3.0,3.0,1756.0,sqft,2078.0,sqft,1978.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10997a350>
226,15111533,"1732-1734 Funston Ave, San Francisco, CA",37755857,-122469707,1.65,False,,2.0,2524.0,sqft,2996.0,sqft,1954.0,2015,12,2,<built-in method weekday of Timestamp object at 0x10997a2d0>
227,15111559,"1755 11th Ave, San Francisco, CA",37755442,-122468189,1.0,False,2.0,1.5,1250.0,sqft,3000.0,sqft,1924.0,2015,12,2,<built-in method weekday of Timestamp object at 0x10997a250>
228,15111575,"1706 12th Ave, San Francisco, CA",37756240,-122468725,1.5,False,4.0,2.0,1861.0,sqft,2021.0,sqft,1938.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10997a1d0>
229,15111695,"124 Noriega St, San Francisco, CA",37754991,-122465119,1.26,False,3.0,2.0,1484.0,sqft,2500.0,sqft,1941.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10997a150>
230,15111963,"870 Pacheco St, San Francisco, CA",37754014,-122469527,1.58,False,3.0,4.0,1983.0,sqft,3798.0,sqft,1940.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10997a0d0>
231,15112556,"1819 26th Ave, San Francisco, CA",37753480,-122484273,1.0,False,2.0,1.0,1175.0,sqft,2996.0,sqft,1939.0,2016,1,14,<built-in method weekday of Timestamp object at 0x10997a050>
232,15112775,"1863 30th Ave, San Francisco, CA",37752537,-122488501,0.076,False,2.0,1.0,1319.0,sqft,2996.0,sqft,1939.0,2015,12,8,<built-in method weekday of Timestamp object at 0x109978f50>
233,15112892,"1863 32nd Ave, San Francisco, CA",37752439,-122490647,1.1,False,2.0,2.0,1150.0,sqft,3049.0,sqft,1941.0,2015,12,2,<built-in method weekday of Timestamp object at 0x109978ed0>
234,15113076,"2845 Noriega St, San Francisco, CA",37753250,-122494457,1.23,False,3.0,2.5,2180.0,sqft,2931.0,sqft,1947.0,2015,12,22,<built-in method weekday of Timestamp object at 0x109978e50>
235,15113584,"1858 47th Ave, San Francisco, CA",37751825,-122506072,0.895,False,3.0,2.0,1135.0,sqft,3000.0,sqft,1958.0,2015,12,21,<built-in method weekday of Timestamp object at 0x109978dd0>
236,15114102,"1922 42nd Ave, San Francisco, CA",37750815,-122500625,2.88,False,2.0,1.0,1076.0,sqft,3000.0,sqft,1952.0,2015,12,10,<built-in method weekday of Timestamp object at 0x109978d50>
237,15114562,"1937 23rd Ave, San Francisco, CA",37751431,-122480904,1.4,False,3.0,3.0,1900.0,sqft,3001.0,sqft,1941.0,2015,12,23,<built-in method weekday of Timestamp object at 0x109978cd0>
238,15114643,"1962 23rd Ave, San Francisco, CA",37751021,-122480217,0.8,False,,1.0,1500.0,sqft,2996.0,sqft,1940.0,2015,12,22,<built-in method weekday of Timestamp object at 0x109978c50>
